Sem,Cod Docente,Sede,Atributo,Calificación
1,D16307,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D16307,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D16307,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D16307,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D16307,LIMA CENTRO,ACTITUD,Desaprobado
1,D16308,LIMA CENTRO,ASISTENCIA,Aprobado
1,D16308,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D16308,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D16308,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D16308,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D16308,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D16308,LIMA CENTRO,ACTITUD,Desaprobado
1,D16309,ATE,ASISTENCIA,Observado
1,D16309,ATE,PUNTUALIDAD,Desaprobado
1,D16309,ATE,TOMA DE ASISTENCIA,Aprobado
1,D16309,ATE,OBSERVACIÓN,Desaprobado
1,D16309,ATE,CAPACITACIÓN,Desaprobado
1,D16309,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D16309,ATE,ACTITUD,Desaprobado
1,D16312,ATE,ASISTENCIA,Aprobado
1,D16312,ATE,PUNTUALIDAD,Desaprobado
1,D16312,ATE,TOMA DE ASISTENCIA,Aprobado
1,D16312,ATE,OBSERVACIÓN,Desaprobado
1,D16312,ATE,CAPACITACIÓN,Desaprobado
1,D16312,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D16312,ATE,ACTITUD,Desaprobado
1,D16313,TOMAS VALLE,ASISTENCIA,Aprobado
1,D16313,TOMAS VALLE,PUNTUALIDAD,Aprobado
1,D16313,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D16313,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D16313,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D16313,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D16313,TOMAS VALLE,ACTITUD,Desaprobado
1,D16315,TOMAS VALLE,ASISTENCIA,Aprobado
1,D16315,TOMAS VALLE,PUNTUALIDAD,Observado
1,D16315,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D16315,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D16315,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D16315,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D16315,TOMAS VALLE,ACTITUD,Desaprobado
1,D16318,CHICLAYO,ASISTENCIA,Aprobado
1,D16318,CHICLAYO,PUNTUALIDAD,Observado
1,D16318,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D16318,CHICLAYO,OBSERVACIÓN,Desaprobado
1,D16318,CHICLAYO,CAPACITACIÓN,Desaprobado
1,D16318,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D16318,CHICLAYO,ACTITUD,Desaprobado
1,D16319,CHICLAYO,ASISTENCIA,Aprobado
1,D16319,CHICLAYO,PUNTUALIDAD,Aprobado
1,D16319,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D16319,CHICLAYO,OBSERVACIÓN,Desaprobado
1,D16319,CHICLAYO,CAPACITACIÓN,Desaprobado
1,D16319,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D16319,CHICLAYO,ACTITUD,Desaprobado
1,D16321,PIURA,ASISTENCIA,Aprobado
1,D16321,PIURA,PUNTUALIDAD,Desaprobado
1,D16321,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D16321,PIURA,OBSERVACIÓN,Desaprobado
1,D16321,PIURA,CAPACITACIÓN,Desaprobado
1,D16321,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D16321,PIURA,ACTITUD,Desaprobado
1,D16322,PIURA,ASISTENCIA,Aprobado
1,D16322,PIURA,PUNTUALIDAD,Desaprobado
1,D16322,PIURA,TOMA DE ASISTENCIA,Aprobado
1,D16322,PIURA,OBSERVACIÓN,Desaprobado
1,D16322,PIURA,CAPACITACIÓN,Desaprobado
1,D16322,PIURA,METODOLOGIA ENCUESTAS,Desaprobado
1,D16322,PIURA,ACTITUD,Desaprobado
1,D16324,TOMAS VALLE,ASISTENCIA,Aprobado
1,D16324,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D16324,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D16324,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D16324,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D16324,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D16324,TOMAS VALLE,ACTITUD,Desaprobado
1,D16331,WILSON,ASISTENCIA,Aprobado
1,D16331,WILSON,PUNTUALIDAD,Desaprobado
1,D16331,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D16331,WILSON,OBSERVACIÓN,Desaprobado
1,D16331,WILSON,CAPACITACIÓN,Desaprobado
1,D16331,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D16331,WILSON,ACTITUD,Desaprobado
1,D16333,LIMA CENTRO,ASISTENCIA,Observado
1,D16333,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D16333,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D16333,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D16333,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D16333,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D16333,LIMA CENTRO,ACTITUD,Desaprobado
1,D16337,LIMA CENTRO,ASISTENCIA,Observado
1,D16337,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D16337,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D16337,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D16337,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D16337,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D16337,LIMA CENTRO,ACTITUD,Desaprobado
1,D17002,SJL,ASISTENCIA,Observado
1,D17002,SJL,PUNTUALIDAD,Desaprobado
1,D17002,SJL,TOMA DE ASISTENCIA,Aprobado
1,D17002,SJL,OBSERVACIÓN,Desaprobado
1,D17002,SJL,CAPACITACIÓN,Desaprobado
1,D17002,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D17002,SJL,ACTITUD,Desaprobado
1,D17003,WILSON,ASISTENCIA,Aprobado
1,D17003,WILSON,PUNTUALIDAD,Desaprobado
1,D17003,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D17003,WILSON,OBSERVACIÓN,Desaprobado
1,D17003,WILSON,CAPACITACIÓN,Desaprobado
1,D17003,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D17003,WILSON,ACTITUD,Desaprobado
1,D17007,ATE,ASISTENCIA,Observado
1,D17007,ATE,PUNTUALIDAD,Desaprobado
1,D17007,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17007,ATE,OBSERVACIÓN,Desaprobado
1,D17007,ATE,CAPACITACIÓN,Desaprobado
1,D17007,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17007,ATE,ACTITUD,Desaprobado
1,D17012,LIMA CENTRO,ASISTENCIA,Aprobado
1,D17012,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17012,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17012,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17012,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17012,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17012,LIMA CENTRO,ACTITUD,Desaprobado
1,D17013,ATE,ASISTENCIA,Observado
1,D17013,ATE,PUNTUALIDAD,Desaprobado
1,D17013,ATE,TOMA DE ASISTENCIA,Observado
1,D17013,ATE,OBSERVACIÓN,Desaprobado
1,D17013,ATE,CAPACITACIÓN,Desaprobado
1,D17013,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17013,ATE,ACTITUD,Desaprobado
1,D17014,SJM,ASISTENCIA,Aprobado
1,D17014,SJM,PUNTUALIDAD,Desaprobado
1,D17014,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17014,SJM,OBSERVACIÓN,Desaprobado
1,D17014,SJM,CAPACITACIÓN,Desaprobado
1,D17014,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17014,SJM,ACTITUD,Desaprobado
1,D17015,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17015,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D17015,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17015,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17015,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17015,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17015,TOMAS VALLE,ACTITUD,Desaprobado
1,D17021,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17021,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D17021,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17021,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17021,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17021,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17021,TOMAS VALLE,ACTITUD,Desaprobado
1,D17023,ATE,ASISTENCIA,Observado
1,D17023,ATE,PUNTUALIDAD,Observado
1,D17023,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17023,ATE,OBSERVACIÓN,Desaprobado
1,D17023,ATE,CAPACITACIÓN,Desaprobado
1,D17023,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17023,ATE,ACTITUD,Desaprobado
1,D17024,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17024,TOMAS VALLE,PUNTUALIDAD,Aprobado
1,D17024,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17024,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17024,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17024,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17024,TOMAS VALLE,ACTITUD,Desaprobado
1,D17025,ATE,ASISTENCIA,Aprobado
1,D17025,ATE,PUNTUALIDAD,Desaprobado
1,D17025,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17025,ATE,OBSERVACIÓN,Desaprobado
1,D17025,ATE,CAPACITACIÓN,Desaprobado
1,D17025,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17025,ATE,ACTITUD,Desaprobado
1,D17027,WILSON,ASISTENCIA,Observado
1,D17027,WILSON,PUNTUALIDAD,Observado
1,D17027,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D17027,WILSON,OBSERVACIÓN,Desaprobado
1,D17027,WILSON,CAPACITACIÓN,Desaprobado
1,D17027,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D17027,WILSON,ACTITUD,Desaprobado
1,D17029,TOMAS VALLE,ASISTENCIA,Observado
1,D17029,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D17029,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17029,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17029,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17029,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17029,TOMAS VALLE,ACTITUD,Desaprobado
1,D17032,SJM,ASISTENCIA,Observado
1,D17032,SJM,PUNTUALIDAD,Aprobado
1,D17032,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17032,SJM,OBSERVACIÓN,Desaprobado
1,D17032,SJM,CAPACITACIÓN,Desaprobado
1,D17032,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17032,SJM,ACTITUD,Desaprobado
1,D17034,SJL,ASISTENCIA,Aprobado
1,D17034,SJL,PUNTUALIDAD,Aprobado
1,D17034,SJL,TOMA DE ASISTENCIA,Aprobado
1,D17034,SJL,OBSERVACIÓN,Desaprobado
1,D17034,SJL,CAPACITACIÓN,Desaprobado
1,D17034,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D17034,SJL,ACTITUD,Desaprobado
1,D17035,ATE,ASISTENCIA,Aprobado
1,D17035,ATE,PUNTUALIDAD,Desaprobado
1,D17035,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17035,ATE,OBSERVACIÓN,Desaprobado
1,D17035,ATE,CAPACITACIÓN,Desaprobado
1,D17035,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17035,ATE,ACTITUD,Desaprobado
1,D17036,ATE,ASISTENCIA,Observado
1,D17036,ATE,PUNTUALIDAD,Observado
1,D17036,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17036,ATE,OBSERVACIÓN,Desaprobado
1,D17036,ATE,CAPACITACIÓN,Desaprobado
1,D17036,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17036,ATE,ACTITUD,Desaprobado
1,D17037,LIMA CENTRO,ASISTENCIA,Aprobado
1,D17037,LIMA CENTRO,PUNTUALIDAD,Observado
1,D17037,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17037,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17037,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17037,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17037,LIMA CENTRO,ACTITUD,Desaprobado
1,D17039,SJM,ASISTENCIA,Aprobado
1,D17039,SJM,PUNTUALIDAD,Aprobado
1,D17039,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17039,SJM,OBSERVACIÓN,Desaprobado
1,D17039,SJM,CAPACITACIÓN,Desaprobado
1,D17039,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17039,SJM,ACTITUD,Desaprobado
1,D17040,ATE,ASISTENCIA,Observado
1,D17040,ATE,PUNTUALIDAD,Desaprobado
1,D17040,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17040,ATE,OBSERVACIÓN,Desaprobado
1,D17040,ATE,CAPACITACIÓN,Desaprobado
1,D17040,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17040,ATE,ACTITUD,Desaprobado
1,D17041,LIMA CENTRO,ASISTENCIA,Observado
1,D17041,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17041,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17041,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17041,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17041,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17041,LIMA CENTRO,ACTITUD,Desaprobado
1,D17042,SJM,ASISTENCIA,Observado
1,D17042,SJM,PUNTUALIDAD,Desaprobado
1,D17042,SJM,TOMA DE ASISTENCIA,Observado
1,D17042,SJM,OBSERVACIÓN,Desaprobado
1,D17042,SJM,CAPACITACIÓN,Desaprobado
1,D17042,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17042,SJM,ACTITUD,Desaprobado
1,D17045,ATE,ASISTENCIA,Aprobado
1,D17045,ATE,PUNTUALIDAD,Desaprobado
1,D17045,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17045,ATE,OBSERVACIÓN,Desaprobado
1,D17045,ATE,CAPACITACIÓN,Desaprobado
1,D17045,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17045,ATE,ACTITUD,Desaprobado
1,D17046,SJL,ASISTENCIA,Observado
1,D17046,SJL,PUNTUALIDAD,Desaprobado
1,D17046,SJL,TOMA DE ASISTENCIA,Aprobado
1,D17046,SJL,OBSERVACIÓN,Desaprobado
1,D17046,SJL,CAPACITACIÓN,Desaprobado
1,D17046,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D17046,SJL,ACTITUD,Desaprobado
1,D17047,ATE,ASISTENCIA,Aprobado
1,D17047,ATE,PUNTUALIDAD,Desaprobado
1,D17047,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17047,ATE,OBSERVACIÓN,Desaprobado
1,D17047,ATE,CAPACITACIÓN,Desaprobado
1,D17047,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17047,ATE,ACTITUD,Desaprobado
1,D17048,ATE,ASISTENCIA,Aprobado
1,D17048,ATE,PUNTUALIDAD,Observado
1,D17048,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17048,ATE,OBSERVACIÓN,Desaprobado
1,D17048,ATE,CAPACITACIÓN,Desaprobado
1,D17048,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17048,ATE,ACTITUD,Desaprobado
1,D17049,TOMAS VALLE,ASISTENCIA,Observado
1,D17049,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D17049,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17049,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17049,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17049,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17049,TOMAS VALLE,ACTITUD,Desaprobado
1,D17053,ATE,ASISTENCIA,Aprobado
1,D17053,ATE,PUNTUALIDAD,Observado
1,D17053,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17053,ATE,OBSERVACIÓN,Desaprobado
1,D17053,ATE,CAPACITACIÓN,Desaprobado
1,D17053,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17053,ATE,ACTITUD,Desaprobado
1,D17054,ATE,ASISTENCIA,Aprobado
1,D17054,ATE,PUNTUALIDAD,Desaprobado
1,D17054,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17054,ATE,OBSERVACIÓN,Desaprobado
1,D17054,ATE,CAPACITACIÓN,Desaprobado
1,D17054,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17054,ATE,ACTITUD,Desaprobado
1,D17055,SJM,ASISTENCIA,Observado
1,D17055,SJM,PUNTUALIDAD,Observado
1,D17055,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17055,SJM,OBSERVACIÓN,Desaprobado
1,D17055,SJM,CAPACITACIÓN,Desaprobado
1,D17055,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17055,SJM,ACTITUD,Desaprobado
1,D17057,ATE,ASISTENCIA,Aprobado
1,D17057,ATE,PUNTUALIDAD,Desaprobado
1,D17057,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17057,ATE,OBSERVACIÓN,Desaprobado
1,D17057,ATE,CAPACITACIÓN,Desaprobado
1,D17057,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17057,ATE,ACTITUD,Desaprobado
1,D17058,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17058,TOMAS VALLE,PUNTUALIDAD,Observado
1,D17058,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17058,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17058,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17058,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17058,TOMAS VALLE,ACTITUD,Desaprobado
1,D17066,WILSON,ASISTENCIA,Observado
1,D17066,WILSON,PUNTUALIDAD,Observado
1,D17066,WILSON,TOMA DE ASISTENCIA,Aprobado
1,D17066,WILSON,OBSERVACIÓN,Desaprobado
1,D17066,WILSON,CAPACITACIÓN,Desaprobado
1,D17066,WILSON,METODOLOGIA ENCUESTAS,Desaprobado
1,D17066,WILSON,ACTITUD,Desaprobado
1,D17067,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17067,TOMAS VALLE,PUNTUALIDAD,Observado
1,D17067,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17067,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17067,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17067,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17067,TOMAS VALLE,ACTITUD,Desaprobado
1,D17071,TOMAS VALLE,ASISTENCIA,Observado
1,D17071,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D17071,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17071,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17071,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17071,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17071,TOMAS VALLE,ACTITUD,Desaprobado
1,D17073,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17073,TOMAS VALLE,PUNTUALIDAD,Observado
1,D17073,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17073,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17073,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17073,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17073,TOMAS VALLE,ACTITUD,Desaprobado
1,D17084,LIMA CENTRO,ASISTENCIA,Observado
1,D17084,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17084,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17084,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17084,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17084,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17084,LIMA CENTRO,ACTITUD,Desaprobado
1,D17086,CHICLAYO,ASISTENCIA,Aprobado
1,D17086,CHICLAYO,PUNTUALIDAD,Aprobado
1,D17086,CHICLAYO,TOMA DE ASISTENCIA,Aprobado
1,D17086,CHICLAYO,OBSERVACIÓN,Desaprobado
1,D17086,CHICLAYO,CAPACITACIÓN,Desaprobado
1,D17086,CHICLAYO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17086,CHICLAYO,ACTITUD,Desaprobado
1,D17090,LIMA CENTRO,ASISTENCIA,Aprobado
1,D17090,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17090,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17090,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17090,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17090,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17090,LIMA CENTRO,ACTITUD,Desaprobado
1,D17092,SJM,ASISTENCIA,Observado
1,D17092,SJM,PUNTUALIDAD,Observado
1,D17092,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17092,SJM,OBSERVACIÓN,Desaprobado
1,D17092,SJM,CAPACITACIÓN,Desaprobado
1,D17092,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17092,SJM,ACTITUD,Desaprobado
1,D17093,LIMA CENTRO,ASISTENCIA,Aprobado
1,D17093,LIMA CENTRO,PUNTUALIDAD,Aprobado
1,D17093,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17093,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17093,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17093,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17093,LIMA CENTRO,ACTITUD,Desaprobado
1,D17094,SJL,ASISTENCIA,Observado
1,D17094,SJL,PUNTUALIDAD,Desaprobado
1,D17094,SJL,TOMA DE ASISTENCIA,Aprobado
1,D17094,SJL,OBSERVACIÓN,Desaprobado
1,D17094,SJL,CAPACITACIÓN,Desaprobado
1,D17094,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D17094,SJL,ACTITUD,Desaprobado
1,D17097,SJM,ASISTENCIA,Observado
1,D17097,SJM,PUNTUALIDAD,Desaprobado
1,D17097,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17097,SJM,OBSERVACIÓN,Desaprobado
1,D17097,SJM,CAPACITACIÓN,Desaprobado
1,D17097,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17097,SJM,ACTITUD,Desaprobado
1,D17101,ATE,ASISTENCIA,Observado
1,D17101,ATE,PUNTUALIDAD,Desaprobado
1,D17101,ATE,TOMA DE ASISTENCIA,Aprobado
1,D17101,ATE,OBSERVACIÓN,Desaprobado
1,D17101,ATE,CAPACITACIÓN,Desaprobado
1,D17101,ATE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17101,ATE,ACTITUD,Desaprobado
1,D17105,SJM,ASISTENCIA,Observado
1,D17105,SJM,PUNTUALIDAD,Desaprobado
1,D17105,SJM,TOMA DE ASISTENCIA,Aprobado
1,D17105,SJM,OBSERVACIÓN,Desaprobado
1,D17105,SJM,CAPACITACIÓN,Desaprobado
1,D17105,SJM,METODOLOGIA ENCUESTAS,Desaprobado
1,D17105,SJM,ACTITUD,Desaprobado
1,D17106,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D17106,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17106,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17106,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17106,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17106,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17106,LIMA CENTRO,ACTITUD,Desaprobado
1,D17107,SJL,ASISTENCIA,Observado
1,D17107,SJL,PUNTUALIDAD,Desaprobado
1,D17107,SJL,TOMA DE ASISTENCIA,Aprobado
1,D17107,SJL,OBSERVACIÓN,Desaprobado
1,D17107,SJL,CAPACITACIÓN,Desaprobado
1,D17107,SJL,METODOLOGIA ENCUESTAS,Desaprobado
1,D17107,SJL,ACTITUD,Desaprobado
1,D17108,LIMA CENTRO,ASISTENCIA,Observado
1,D17108,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17108,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17108,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17108,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17108,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17108,LIMA CENTRO,ACTITUD,Desaprobado
1,D17110,LIMA CENTRO,ASISTENCIA,Desaprobado
1,D17110,LIMA CENTRO,PUNTUALIDAD,Desaprobado
1,D17110,LIMA CENTRO,TOMA DE ASISTENCIA,Observado
1,D17110,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17110,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17110,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17110,LIMA CENTRO,ACTITUD,Desaprobado
1,D17111,TOMAS VALLE,ASISTENCIA,Aprobado
1,D17111,TOMAS VALLE,PUNTUALIDAD,Desaprobado
1,D17111,TOMAS VALLE,TOMA DE ASISTENCIA,Aprobado
1,D17111,TOMAS VALLE,OBSERVACIÓN,Desaprobado
1,D17111,TOMAS VALLE,CAPACITACIÓN,Desaprobado
1,D17111,TOMAS VALLE,METODOLOGIA ENCUESTAS,Desaprobado
1,D17111,TOMAS VALLE,ACTITUD,Desaprobado
1,D17112,LIMA CENTRO,ASISTENCIA,Observado
1,D17112,LIMA CENTRO,PUNTUALIDAD,Observado
1,D17112,LIMA CENTRO,TOMA DE ASISTENCIA,Aprobado
1,D17112,LIMA CENTRO,OBSERVACIÓN,Desaprobado
1,D17112,LIMA CENTRO,CAPACITACIÓN,Desaprobado
1,D17112,LIMA CENTRO,METODOLOGIA ENCUESTAS,Desaprobado
1,D17112,LIMA CENTRO,ACTITUD,Desaprobado
1,D17120,SJL,ASISTENCIA,Aprobado
